,species,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy
0,1,781440.5,3987.0187916755676,1442,981,1.4699286442405708,1.810249148847545,20.34232784860025,28.123703125,61.8762046875,17.324054166666667,37.894802367807614,74.05880882666669,27.37595685810936,22.83297750139179,0.9978100212159601,0.6668947618102992,5.36971315231319
0,1,689624.5,3799.4796936511993,1355,972,1.3940329218106995,1.9098219393307518,20.9331976205425,24.912427083333334,59.708133333333336,13.787504166666666,37.03728955313277,78.79177845022211,25.41771719891753,23.85419404843528,0.9973701704832645,0.6919430769942774,4.971119430092499
0,1,701080.5,3790.7446241378784,1371,925,1.4821621621621621,1.8088864260238304,20.496568946690466,32.20500052083333,68.8869953125,16.1498046875,45.28692524585828,89.2896879208518,27.124006619931794,19.910544049904438,0.9971475514609615,0.6880463332117592,5.161183367998835
0,1,849890.5,4104.675645947456,1478,1011,1.4619188921859545,1.7581770828124328,19.82415635712385,33.09824270833333,77.1263125,16.621930729166667,40.78438497446368,85.23684711796118,25.699169785986324,21.040115310788146,0.9975977990710921,0.6345012125007176,5.778406629534905
0,1,753090.5,3889.2542964220047,1360,984,1.3821138211382114,1.7769975852835749,20.08563244687992,28.994091666666666,68.38925052083333,13.609189583333333,40.09333422735752,83.82389933770604,24.83978853173995,21.93526902011057,0.9974833436388194,0.6684580656955779,5.395902783769799
0,1,824628.5,4164.013743400574,1488,1031,1.443258971871969,1.8603868287356065,21.02645064441607,35.33748125,73.7681578125,18.890906770833332,43.97994898423482,83.84646064839346,28.120393219391204,26.5832014492851,0.9969071882541298,0.6397757861848026,5.755476731989642
0,1,747472.5,3900.651256799698,1423,951,1.4963196635120926,1.8104652679530016,20.355371237300453,27.877438020833335,64.969634375,12.445232291666667,39.03093237686103,80.52190332069377,23.88680919719342,27.637155876587805,0.9970342515972632,0.6701798243867706,5.421368393768397
0,1,655428.5,3661.7740663290024,1291,935,1.3807486631016044,1.8416730429024677,20.457745296153032,24.316755729166665,59.33301041666667,12.5446875,38.778034276772466,81.72910557330475,24.763455873067144,23.179730593203757,0.9973290364705358,0.6988412508237201,5.120211371862569
0,1,804449.5,4224.984302043915,1523,1048,1.4532442748091603,1.9840947132169267,22.18969910792101,32.28588229166667,71.45022239583334,18.407083333333333,41.8469405052346,83.2317788636956,27.950488923744935,23.560714987304415,0.9973599522883048,0.6466348543907459,5.716329288478686
0,1,803240.0,4060.3396360874176,1470,1029,1.4285714285714286,1.883160699168368,20.524821921695263,34.55632083333333,75.35145989583333,15.885558333333334,43.79149052666586,87.40348803230025,25.815753789690724,24.556339424363525,0.9969394190527707,0.6472546901391942,5.64642248470236
0,1,758723.5,3960.651263475418,1412,977,1.4452405322415558,1.8182170448127677,20.675197790590943,32.27324479166667,74.13071770833334,14.78315,43.867624650671054,90.22224666971404,25.959390060775693,21.83722969660588,0.9971296405825957,0.6620853617367428,5.600535611483274
0,1,784.0,109.74011433124542,39,29,1.3448275862068966,1.4426020408163265,15.360832517136245,33.590572395833334,66.37124635416667,20.3451890625,47.98568399550137,88.15834661986734,32.24832655914561,14.507186863058003,0.9978336890499722,0.7085544298222288,4.985892407128301
0,1,705492.0,3872.6096320152283,1375,978,1.4059304703476483,1.906116582470106,21.25765474587539,23.511147395833333,54.6395453125,14.607919791666667,35.66448191867129,71.42721961623423,26.381224999708248,17.008197966614702,0.9984419633085964,0.6968783060002505,5.0636364283044735
0,1,646818.0,3651.50703895092,1364,827,1.649334945586457,1.7439650720913766,20.613995985745785,23.688198958333334,51.36627291666667,13.7854890625,36.730561680437354,71.52668085657847,25.42343585723341,19.208102455415474,0.9980413290288106,0.7202692544309948,4.663635056933169
0,1,614947.0,3609.2715373039246,1240,968,1.28099173553719,1.9519080506124917,21.183680918830788,25.457884895833335,56.914594270833334,13.821143229166667,39.820150563519164,81.58096878464113,25.967673841426286,19.76060143276579,0.9973663789365891,0.7252112176624705,4.564325434427987
0,1,811371.5,4140.6756501197815,1472,1028,1.4319066147859922,1.8650100478017777,21.131127775001804,33.5910171875,69.93577864583334,19.74084375,42.730621256365026,80.56924211569098,31.638948990862804,18.850930661743348,0.9979266748145723,0.6597996145877651,5.46861143383938
0,1,621724.0,3674.585241675377,1342,894,1.5011185682326622,1.9297115761977983,21.71795957424595,22.130956770833333,54.820334375,9.323303645833333,36.280904783186884,78.19702879887144,23.12535121946096,17.779600901180295,0.9979547788998276,0.7275951249624746,4.591773920250295
0,1,656872.5,3713.7151876688004,1276,981,1.3007135575942916,1.9056300880307822,20.99597790305107,25.467306770833332,59.2995078125,11.811633854166667,38.77167352089795,80.85162970404126,24.29815733684219,16.958100724457815,0.9979691835844267,0.7118904569474468,4.728669096853107
0,1,884202.5,4273.954864740372,1514,1074,1.409683426443203,1.8389859788905822,20.658944286900216,38.83762604166667,80.80505520833333,20.225041666666666,44.912111433862194,85.95415398427937,28.545086650302252,19.676368654095217,0.9976347306289352,0.6237865308234098,5.937240362869005
0,1,743508.0,3922.4086199998856,1395,994,1.403420523138833,1.8649832954050258,20.692836367933374,32.93500885416667,75.20518125,12.6405765625,45.4174595948166,93.04823278608242,25.601288108480208,15.622805966984336,0.9977959905123528,0.6780965402401105,5.401371361905472
0,1,833773.5,4187.386328816414,1442,1100,1.3109090909090908,1.9024351337623466,21.029937107330234,32.20593489583333,68.46465052083333,20.78402552083333,40.44462814152428,77.97383151041329,28.79796208290643,28.900862207593473,0.9970934614082433,0.6341155082629306,5.922903217051667
0,1,705343.0,3772.835027217865,1295,1030,1.2572815533980584,1.8910657651667344,20.18065557126395,30.7934859375,68.83249010416667,16.899422916666666,43.79852162131526,89.64605386321976,27.570261395514105,26.198876165859765,0.9963251636316256,0.6772472515504235,5.360425275995711
0,1,806694.5,3984.308111190796,1409,1013,1.3909180651530109,1.769340190121539,19.67871495950545,35.061795833333335,73.19595729166667,19.1979046875,43.994163983513936,84.78492910809584,28.18675039441696,21.679702392044007,0.9974120456986477,0.6482544693749894,5.663126453544701
0,1,714020.5,3854.9944031238556,1349,1007,1.3396226415094339,1.9025266081295986,20.813102492318148,29.874946354166667,62.5334515625,18.2898796875,42.093978261225196,80.23004908252665,28.96572661274486,21.209155688803193,0.997544159023015,0.6813430633288625,5.162587209722801
0,1,497879.5,3372.7303458452225,1333,685,1.945985401459854,1.8339879428656933,22.84751628814851,13.813038020833334,37.432409375,5.971770833333333,28.66982169368186,62.90670690964319,20.274329828360507,12.997001543308887,0.9986911617189791,0.7905422751174693,3.6899738392334225
0,1,746225.5,3924.876657128334,1342,1053,1.2744539411206077,1.8936983525757294,20.64343388650064,27.090167708333333,63.12676354166667,14.2337796875,38.242951175034065,78.27127404341586,24.95754097953586,24.27059223598186,0.9974965059529335,0.6710457253675727,5.332179554206709
0,1,576858.5,3430.00956261158,1250,819,1.5262515262515262,1.7746986479353255,20.39488990732889,19.690588541666667,47.012646875,10.418186979166666,34.15293397241963,71.08288780722748,22.57469747315836,20.126097732503876,0.9978229793930233,0.7447504888724567,4.29172002926232
0,1,739825.5,3960.224853515625,1437,963,1.4922118380062306,1.8704829719981266,21.198756856046263,30.866272916666667,59.89160520833333,19.750980208333335,42.79688613556504,74.94178092127557,32.09033782701097,24.400370962669022,0.9974878909213893,0.6753192768087228,5.269611794860419
0,1,457430.5,3299.690798521042,1167,870,1.3413793103448275,2.219550292339492,23.8024341749062,12.597003645833333,33.37273802083333,6.1563359375,27.501634718098064,59.28488190168713,20.043029550290388,12.703720300344969,0.998680472081562,0.8057090527661734,3.4067851397428424
0,1,702487.5,3833.171031475067,1374,940,1.4617021276595745,1.8385522874072493,20.91595958154363,30.939170833333332,68.61942552083333,13.228968229166666,43.879053134487144,88.66730280968834,25.267438060757147,18.725209822918064,0.9974189610780411,0.6924053682246019,5.111954239575303
0,1,612221.5,3678.1415951251984,1375,847,1.6233766233766234,1.9022935326511727,22.09776297269883,20.143748958333333,51.23855104166667,10.080125,33.212369601856324,74.12944466483741,22.681564852343012,18.51793748917693,0.9979854426065843,0.7340577946343765,4.368834505756208
0,1,815292.0,4067.972110390663,1410,1086,1.298342541436464,1.8781737095421027,20.297509470123913,33.59451875,72.61215989583333,19.900491666666667,42.657470056516054,83.95491297014385,28.275681103053863,22.42589576533056,0.9974449481412594,0.641901361388896,5.830356855959963
0,1,741183.0,3988.2319947481155,1430,1016,1.4074803149606299,1.960217652050843,21.460279639350247,29.3355046875,66.3229046875,15.88856875,40.11339181309029,82.46542374408777,25.823640790979162,23.449152931202395,0.9972792725830021,0.6760809076528401,5.280684171849084
0,1,787755.0,3955.2126638889313,1382,1002,1.379241516966068,1.7578612639716664,19.858594634864108,33.671747395833336,71.0063265625,19.016125520833334,43.66360318912105,84.26469572669275,28.400230538766348,33.23936061759653,0.9960471906699904,0.6447004677220376,5.693285678207669
0,1,680860.5,3671.430916786194,1331,891,1.4938271604938271,1.74179732852765,19.7976016771916,24.520142708333335,58.65649479166667,12.344389583333333,36.53012657241012,78.17668031989155,23.3493155900387,21.708124977614936,0.997612340682275,0.7036871785135185,4.863453026899243
0,1,794055.0,4117.427951574326,1468,1034,1.4197292069632494,1.9115955443892425,21.350174655918728,30.506548958333333,69.44501145833334,16.640940104166667,40.32074552399975,81.73190380247453,26.294793100923435,26.460330400009795,0.997132551028446,0.6483734859388,5.702369513465052
0,1,771878.0,3989.746710062027,1419,984,1.4420731707317074,1.8089594469592345,20.6225320717144,30.282605729166665,66.03731614583333,15.862060416666667,40.17231121916369,79.8276960847096,25.983345502546122,29.421156400604765,0.9968350597434172,0.6609166889698084,5.561832528133188
0,1,505795.5,3422.8136048316956,1332,715,1.862937062937063,1.8829349015560637,23.162825634907676,20.454091145833335,46.692623958333336,11.343515625,37.05986568324885,77.01472473637104,24.178472004527357,21.54214791739364,0.9968723438223406,0.766286532924066,3.9607359010486034
0,1,429683.0,3117.4784767627716,1332,490,2.7183673469387757,1.5189802715024798,22.61823728906922,11.441051041666666,31.3297109375,4.527439583333333,26.652623503205977,58.288595793275675,18.62441711018812,13.083540330082766,0.9986199834667223,0.8145438618921808,3.30054987120918
0,1,453794.0,3101.23286986351,1164,718,1.6211699164345403,1.841699096947073,21.193857373878593,15.576094791666666,39.321456770833336,7.2221307291666665,32.81298122185813,69.93209102871624,21.981286764768612,22.58433607400407,0.9970621295188503,0.7881123165535343,3.726922930583723
0,1,831721.0,4087.687838077545,1440,1053,1.3675213675213675,1.823111355851301,20.089900172734698,36.86041458333333,72.69738177083333,23.077184375,44.46257482042009,81.98186516832976,31.08130930970555,24.54016854822908,0.9971346721117271,0.6425223364708212,5.705457050629667
